case_id,field,metric,value,detail
c49_麥香綠茶,per_serving.trans_fat,within_tol,1,
c49_麥香綠茶,per_serving.carbohydrates,within_tol,1,
c49_麥香綠茶,per_serving.sugar,within_tol,1,
c49_麥香綠茶,per_serving.sodium,within_tol,1,
c49_麥香綠茶,serving_size,within_tol,1,
c49_麥香綠茶,servings_per_container,within_tol,1,
c49_麥香綠茶,certification_marks,f1,1.0,
c41_綠巨人珍珠玉米,is_food_label,correct,1,
c41_綠巨人珍珠玉米,name,exact,1,sim=1.00
c41_綠巨人珍珠玉米,brand,exact,1,sim=1.00
c41_綠巨人珍珠玉米,manufacturer,exact,1,sim=1.00
c41_綠巨人珍珠玉米,ingredients_list,f1,1.0,tp=4 fp=0 fn=0
c41_綠巨人珍珠玉米,ingredients_flat,f1,1.0,tp=1 fp=0 fn=0
c41_綠巨人珍珠玉米,ingredients_raw,char_sim,1.0,
c41_綠巨人珍珠玉米,nutrition.calories,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.protein,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.fat,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.saturated_fat,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.trans_fat,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.carbohydrates,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.sugar,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.fiber,within_tol,1,
c41_綠巨人珍珠玉米,nutrition.sodium,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.calories,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.protein,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.fat,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.saturated_fat,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.trans_fat,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.carbohydrates,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.sugar,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.fiber,within_tol,1,
c41_綠巨人珍珠玉米,per_serving.sodium,within_tol,1,
c41_綠巨人珍珠玉米,serving_size,within_tol,1,
c41_綠巨人珍珠玉米,servings_per_container,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,is_food_label,correct,1,
c36_滿漢大餐酸菜白肉拌麵,name,exact,1,sim=1.00
c36_滿漢大餐酸菜白肉拌麵,brand,exact,1,sim=1.00
c36_滿漢大餐酸菜白肉拌麵,manufacturer,exact,0,sim=0.20
c36_滿漢大餐酸菜白肉拌麵,allergy_warning,exact,0,sim=0.66
c36_滿漢大餐酸菜白肉拌麵,ingredients_list,f1,0.5,tp=8 fp=8 fn=8
c36_滿漢大餐酸菜白肉拌麵,ingredients_flat,f1,0.462,tp=6 fp=7 fn=7
c36_滿漢大餐酸菜白肉拌麵,ingredients_raw,char_sim,0.358,
c36_滿漢大餐酸菜白肉拌麵,nutrition.calories,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.protein,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.saturated_fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.trans_fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.carbohydrates,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.sugar,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,nutrition.sodium,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.calories,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.protein,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.saturated_fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.trans_fat,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.carbohydrates,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.sugar,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,per_serving.sodium,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,serving_size,within_tol,1,
c36_滿漢大餐酸菜白肉拌麵,servings_per_container,within_tol,1,
c05_非食品,is_food_label,correct,1,
c08_椰香綠咖哩嫩雞飯,is_food_label,correct,1,
c08_椰香綠咖哩嫩雞飯,name,exact,0,sim=0.69
c08_椰香綠咖哩嫩雞飯,brand,exact,0,sim=0.62
c08_椰香綠咖哩嫩雞飯,manufacturer,exact,0,sim=0.70
c08_椰香綠咖哩嫩雞飯,allergy_warning,exact,1,sim=1.00
c08_椰香綠咖哩嫩雞飯,ingredients_list,f1,1.0,tp=24 fp=0 fn=0
c08_椰香綠咖哩嫩雞飯,ingredients_flat,f1,1.0,tp=18 fp=0 fn=0
c08_椰香綠咖哩嫩雞飯,ingredients_raw,char_sim,0.714,
c08_椰香綠咖哩嫩雞飯,nutrition.calories,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.protein,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.saturated_fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.trans_fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.carbohydrates,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.sugar,within_tol,1,
c08_椰香綠咖哩嫩雞飯,nutrition.sodium,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.calories,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.protein,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.saturated_fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.trans_fat,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.carbohydrates,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.sugar,within_tol,1,
c08_椰香綠咖哩嫩雞飯,per_serving.sodium,within_tol,1,
c08_椰香綠咖哩嫩雞飯,serving_size,within_tol,1,
c08_椰香綠咖哩嫩雞飯,servings_per_container,within_tol,1,
c09_麻婆豆腐燴飯,is_food_label,correct,1,
c09_麻婆豆腐燴飯,name,exact,1,sim=1.00
c09_麻婆豆腐燴飯,manufacturer,exact,0,sim=0.73
c09_麻婆豆腐燴飯,allergy_warning,exact,1,sim=1.00
c09_麻婆豆腐燴飯,ingredients_list,f1,0.8,tp=20 fp=6 fn=4
c09_麻婆豆腐燴飯,ingredients_flat,f1,0.957,tp=44 fp=1 fn=3
c09_麻婆豆腐燴飯,ingredients_raw,char_sim,0.597,
c09_麻婆豆腐燴飯,nutrition.calories,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.protein,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.fat,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.saturated_fat,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.trans_fat,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.carbohydrates,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.sugar,within_tol,1,
c09_麻婆豆腐燴飯,nutrition.sodium,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.calories,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.protein,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.fat,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.saturated_fat,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.trans_fat,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.carbohydrates,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.sugar,within_tol,1,
c09_麻婆豆腐燴飯,per_serving.sodium,within_tol,1,
c09_麻婆豆腐燴飯,serving_size,within_tol,1,
c09_麻婆豆腐燴飯,servings_per_container,within_tol,1,
c10_鮮蔬烤雞三明治,is_food_label,correct,1,
c10_鮮蔬烤雞三明治,name,exact,0,sim=0.60
c10_鮮蔬烤雞三明治,brand,exact,1,sim=1.00
c10_鮮蔬烤雞三明治,ingredients_list,f1,0.133,tp=3 fp=36 fn=3
c10_鮮蔬烤雞三明治,ingredients_flat,f1,0.914,tp=32 fp=3 fn=3
c10_鮮蔬烤雞三明治,ingredients_raw,char_sim,0.42,
c10_鮮蔬烤雞三明治,nutrition.calories,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.protein,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.fat,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.saturated_fat,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.trans_fat,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.carbohydrates,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.sugar,within_tol,1,
c10_鮮蔬烤雞三明治,nutrition.sodium,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.calories,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.protein,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.fat,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.saturated_fat,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.trans_fat,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.carbohydrates,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.sugar,within_tol,1,
c10_鮮蔬烤雞三明治,per_serving.sodium,within_tol,1,
c10_鮮蔬烤雞三明治,serving_size,within_tol,1,
c10_鮮蔬烤雞三明治,servings_per_container,within_tol,1,
c11_大飯糰椒香鮪魚,is_food_label,correct,1,
c11_大飯糰椒香鮪魚,name,exact,1,sim=1.00
c11_大飯糰椒香鮪魚,brand,exact,1,sim=1.00
c11_大飯糰椒香鮪魚,manufacturer,exact,0,sim=0.20
c11_大飯糰椒香鮪魚,allergy_warning,exact,1,sim=1.00
c11_大飯糰椒香鮪魚,ingredients_list,f1,0.927,tp=38 fp=1 fn=5
c11_大飯糰椒香鮪魚,ingredients_flat,f1,0.976,tp=41 fp=0 fn=2
c11_大飯糰椒香鮪魚,ingredients_raw,char_sim,0.822,
c11_大飯糰椒香鮪魚,per_serving.calories,within_tol,1,
c11_大飯糰椒香鮪魚,serving_size,within_tol,1,
c12_肉鬆御飯糰,is_food_label,correct,1,
c12_肉鬆御飯糰,name,exact,0,sim=0.33
c12_肉鬆御飯糰,brand,exact,1,sim=1.00
c12_肉鬆御飯糰,manufacturer,exact,0,sim=0.25
c12_肉鬆御飯糰,ingredients_list,f1,0.857,tp=6 fp=1 fn=1
c12_肉鬆御飯糰,ingredients_flat,f1,0.938,tp=15 fp=1 fn=1
c12_肉鬆御飯糰,ingredients_raw,char_sim,0.733,
c12_肉鬆御飯糰,per_serving.calories,within_tol,1,
c12_肉鬆御飯糰,certification_marks,f1,1.0,
c30_吉士豬肉堡加蛋,is_food_label,correct,1,
c30_吉士豬肉堡加蛋,name,exact,1,sim=1.00
c30_吉士豬肉堡加蛋,brand,exact,1,sim=1.00
c30_吉士豬肉堡加蛋,manufacturer,exact,0,sim=0.26
c30_吉士豬肉堡加蛋,allergy_warning,exact,0,sim=0.71
c30_吉士豬肉堡加蛋,ingredients_list,f1,0.093,tp=4 fp=74 fn=4
c30_吉士豬肉堡加蛋,ingredients_flat,f1,0.256,tp=17 fp=69 fn=30
c30_吉士豬肉堡加蛋,ingredients_raw,char_sim,0.343,
c30_吉士豬肉堡加蛋,nutrition.calories,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.protein,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.fat,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.saturated_fat,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.trans_fat,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.carbohydrates,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.sugar,within_tol,1,
c30_吉士豬肉堡加蛋,nutrition.sodium,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.calories,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.protein,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.fat,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.saturated_fat,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.trans_fat,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.carbohydrates,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.sugar,within_tol,1,
c30_吉士豬肉堡加蛋,per_serving.sodium,within_tol,1,
c30_吉士豬肉堡加蛋,serving_size,within_tol,1,
c30_吉士豬肉堡加蛋,servings_per_container,within_tol,1,
c31_增雞蛋白餐,is_food_label,correct,1,
c31_增雞蛋白餐,name,exact,0,sim=0.83
c31_增雞蛋白餐,manufacturer,exact,0,sim=0.70
c31_增雞蛋白餐,allergy_warning,exact,0,sim=0.91
c31_增雞蛋白餐,ingredients_list,f1,0.698,tp=22 fp=8 fn=11
c31_增雞蛋白餐,ingredients_flat,f1,0.654,tp=17 fp=8 fn=10
c31_增雞蛋白餐,ingredients_raw,char_sim,0.589,
c31_增雞蛋白餐,nutrition.calories,within_tol,1,
c31_增雞蛋白餐,nutrition.protein,within_tol,1,
c31_增雞蛋白餐,nutrition.fat,within_tol,1,
c31_增雞蛋白餐,nutrition.saturated_fat,within_tol,1,
c31_增雞蛋白餐,nutrition.trans_fat,within_tol,1,
c31_增雞蛋白餐,nutrition.carbohydrates,within_tol,1,
c31_增雞蛋白餐,nutrition.sugar,within_tol,1,
c31_增雞蛋白餐,nutrition.sodium,within_tol,0,
c31_增雞蛋白餐,per_serving.calories,within_tol,1,
c31_增雞蛋白餐,per_serving.protein,within_tol,1,
c31_增雞蛋白餐,per_serving.fat,within_tol,1,
c31_增雞蛋白餐,per_serving.saturated_fat,within_tol,1,
c31_增雞蛋白餐,per_serving.trans_fat,within_tol,1,
c31_增雞蛋白餐,per_serving.carbohydrates,within_tol,1,
c31_增雞蛋白餐,per_serving.sugar,within_tol,1,
c31_增雞蛋白餐,per_serving.sodium,within_tol,1,
c31_增雞蛋白餐,serving_size,within_tol,1,
c31_增雞蛋白餐,servings_per_container,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,is_food_label,correct,1,
c34_日式佛蒙特咖哩雞肉飯,name,exact,1,sim=1.00
c34_日式佛蒙特咖哩雞肉飯,brand,exact,1,sim=1.00
c34_日式佛蒙特咖哩雞肉飯,manufacturer,exact,0,sim=0.73
c34_日式佛蒙特咖哩雞肉飯,allergy_warning,exact,0,sim=0.90
c34_日式佛蒙特咖哩雞肉飯,ingredients_list,f1,1.0,tp=14 fp=0 fn=0
c34_日式佛蒙特咖哩雞肉飯,ingredients_flat,f1,1.0,tp=13 fp=0 fn=0
c34_日式佛蒙特咖哩雞肉飯,ingredients_raw,char_sim,0.949,
c34_日式佛蒙特咖哩雞肉飯,nutrition.calories,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.protein,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.saturated_fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.trans_fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.carbohydrates,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.sugar,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,nutrition.sodium,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.calories,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.protein,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.saturated_fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.trans_fat,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.carbohydrates,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.sugar,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,per_serving.sodium,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,serving_size,within_tol,1,
c34_日式佛蒙特咖哩雞肉飯,servings_per_container,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,is_food_label,correct,1,
c35_極饕-真飽經典麻醬涼麵,name,exact,1,sim=1.00
c35_極饕-真飽經典麻醬涼麵,manufacturer,exact,1,sim=1.00
c35_極饕-真飽經典麻醬涼麵,allergy_warning,exact,1,sim=1.00
c35_極饕-真飽經典麻醬涼麵,ingredients_list,f1,0.057,tp=2 fp=59 fn=7
c35_極饕-真飽經典麻醬涼麵,ingredients_flat,f1,0.351,tp=20 fp=38 fn=36
c35_極饕-真飽經典麻醬涼麵,ingredients_raw,char_sim,0.477,
c35_極饕-真飽經典麻醬涼麵,nutrition.calories,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.protein,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.saturated_fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.trans_fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.carbohydrates,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.sugar,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,nutrition.sodium,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.calories,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.protein,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.saturated_fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.trans_fat,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.carbohydrates,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.sugar,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,per_serving.sodium,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,serving_size,within_tol,1,
c35_極饕-真飽經典麻醬涼麵,servings_per_container,within_tol,1,
c37_爆蛋流心豬肉堡,is_food_label,correct,1,
c37_爆蛋流心豬肉堡,name,exact,1,sim=1.00
c37_爆蛋流心豬肉堡,brand,exact,1,sim=1.00
c37_爆蛋流心豬肉堡,manufacturer,exact,0,sim=0.73
c37_爆蛋流心豬肉堡,allergy_warning,exact,0,sim=0.89
c37_爆蛋流心豬肉堡,ingredients_list,f1,0.071,tp=2 fp=42 fn=10
c37_爆蛋流心豬肉堡,ingredients_flat,f1,0.281,tp=26 fp=55 fn=78
c37_爆蛋流心豬肉堡,ingredients_raw,char_sim,0.423,
c37_爆蛋流心豬肉堡,nutrition.calories,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.protein,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.fat,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.saturated_fat,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.trans_fat,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.carbohydrates,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.sugar,within_tol,1,
c37_爆蛋流心豬肉堡,nutrition.sodium,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.calories,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.protein,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.fat,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.saturated_fat,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.trans_fat,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.carbohydrates,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.sugar,within_tol,1,
c37_爆蛋流心豬肉堡,per_serving.sodium,within_tol,1,
c37_爆蛋流心豬肉堡,serving_size,within_tol,1,
c37_爆蛋流心豬肉堡,servings_per_container,within_tol,1,
c39_米香-三杯雞燴飯,is_food_label,correct,1,
c39_米香-三杯雞燴飯,name,exact,1,sim=1.00
c39_米香-三杯雞燴飯,brand,exact,1,sim=1.00
c39_米香-三杯雞燴飯,manufacturer,exact,1,sim=1.00
c39_米香-三杯雞燴飯,allergy_warning,exact,0,sim=0.95
c39_米香-三杯雞燴飯,ingredients_list,f1,0.625,tp=15 fp=6 fn=12
c39_米香-三杯雞燴飯,ingredients_flat,f1,0.632,tp=12 fp=4 fn=10
c39_米香-三杯雞燴飯,ingredients_raw,char_sim,0.646,
c39_米香-三杯雞燴飯,nutrition.calories,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.protein,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.fat,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.saturated_fat,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.trans_fat,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.carbohydrates,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.sugar,within_tol,1,
c39_米香-三杯雞燴飯,nutrition.sodium,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.calories,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.protein,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.fat,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.saturated_fat,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.trans_fat,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.carbohydrates,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.sugar,within_tol,1,
c39_米香-三杯雞燴飯,per_serving.sodium,within_tol,1,
c39_米香-三杯雞燴飯,serving_size,within_tol,1,
c39_米香-三杯雞燴飯,servings_per_container,within_tol,1,
c40_米香-催淚蛋親子丼飯,is_food_label,correct,1,
c40_米香-催淚蛋親子丼飯,name,exact,1,sim=1.00
c40_米香-催淚蛋親子丼飯,brand,exact,1,sim=1.00
c40_米香-催淚蛋親子丼飯,manufacturer,exact,1,sim=1.00
c40_米香-催淚蛋親子丼飯,allergy_warning,exact,0,sim=0.73
c40_米香-催淚蛋親子丼飯,ingredients_list,f1,0.658,tp=25 fp=13 fn=13
c40_米香-催淚蛋親子丼飯,ingredients_flat,f1,0.647,tp=22 fp=14 fn=10
c40_米香-催淚蛋親子丼飯,ingredients_raw,char_sim,0.547,
c40_米香-催淚蛋親子丼飯,nutrition.calories,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.protein,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.saturated_fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.trans_fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.carbohydrates,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.sugar,within_tol,1,
c40_米香-催淚蛋親子丼飯,nutrition.sodium,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.calories,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.protein,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.saturated_fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.trans_fat,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.carbohydrates,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.sugar,within_tol,1,
c40_米香-催淚蛋親子丼飯,per_serving.sodium,within_tol,1,
c40_米香-催淚蛋親子丼飯,serving_size,within_tol,1,
c40_米香-催淚蛋親子丼飯,servings_per_container,within_tol,1,
c42_蔥鹽炙燒豬肉便當,is_food_label,correct,1,
c42_蔥鹽炙燒豬肉便當,name,exact,0,sim=0.60
c42_蔥鹽炙燒豬肉便當,brand,exact,1,sim=1.00
c42_蔥鹽炙燒豬肉便當,manufacturer,exact,0,sim=0.73
c42_蔥鹽炙燒豬肉便當,allergy_warning,exact,0,sim=0.76
c42_蔥鹽炙燒豬肉便當,ingredients_list,f1,0.408,tp=10 fp=16 fn=13
c42_蔥鹽炙燒豬肉便當,ingredients_flat,f1,0.294,tp=10 fp=39 fn=9
c42_蔥鹽炙燒豬肉便當,ingredients_raw,char_sim,0.265,
c42_蔥鹽炙燒豬肉便當,nutrition.calories,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.protein,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.saturated_fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.trans_fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.carbohydrates,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.sugar,within_tol,1,
c42_蔥鹽炙燒豬肉便當,nutrition.sodium,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.calories,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.protein,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.saturated_fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.trans_fat,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.carbohydrates,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.sugar,within_tol,1,
c42_蔥鹽炙燒豬肉便當,per_serving.sodium,within_tol,1,
c42_蔥鹽炙燒豬肉便當,serving_size,within_tol,1,
c42_蔥鹽炙燒豬肉便當,servings_per_container,within_tol,1,
c43_藤椒風味烤雞便當,is_food_label,correct,1,
c43_藤椒風味烤雞便當,name,exact,1,sim=1.00
c43_藤椒風味烤雞便當,brand,exact,1,sim=1.00
c43_藤椒風味烤雞便當,manufacturer,exact,1,sim=1.00
c43_藤椒風味烤雞便當,allergy_warning,exact,1,sim=1.00
c43_藤椒風味烤雞便當,ingredients_list,f1,0.522,tp=6 fp=4 fn=7
c43_藤椒風味烤雞便當,ingredients_flat,f1,0.421,tp=4 fp=5 fn=6
c43_藤椒風味烤雞便當,ingredients_raw,char_sim,0.464,
c43_藤椒風味烤雞便當,nutrition.calories,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.protein,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.fat,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.saturated_fat,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.trans_fat,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.carbohydrates,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.sugar,within_tol,1,
c43_藤椒風味烤雞便當,nutrition.sodium,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.calories,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.protein,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.fat,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.saturated_fat,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.trans_fat,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.carbohydrates,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.sugar,within_tol,1,
c43_藤椒風味烤雞便當,per_serving.sodium,within_tol,1,
c43_藤椒風味烤雞便當,serving_size,within_tol,1,
c43_藤椒風味烤雞便當,servings_per_container,within_tol,1,
c44_酸菜白肉個人鍋,is_food_label,correct,1,
c44_酸菜白肉個人鍋,name,exact,1,sim=1.00
c44_酸菜白肉個人鍋,manufacturer,exact,1,sim=1.00
c44_酸菜白肉個人鍋,allergy_warning,exact,0,sim=0.48
c44_酸菜白肉個人鍋,ingredients_list,f1,0.203,tp=6 fp=31 fn=16
